company_id,main_type,sub_type,short_name,trading_date,price_high,price_low,close_price,open_price,trade_volume,share_volume,turnover,return_1d,return_5d,return_20d,sma_10,sma_20,sma_50,close_sma10_ratio,close_sma20_ratio,close_sma50_ratio,rsi_14,macd,macd_signal,macd_histogram,volatility_20,volume_ratio,turnover_ratio,trade_volume_ratio,future_return_30,target_up
CONN,N,0.0,HAYLEYS LEISURE,2024-07-05,20.0,19.8,20.0,20.0,34,123000.0,2457956.0,0.0,-0.0147783251231526,-0.0291262135922331,20.23,20.31,20.748,0.9886307464162136,0.9847365829640572,0.9639483323693848,43.935245764338895,-0.1485689062421045,-0.1514876941098993,0.0029187878677948,0.0153208637750518,1.6889247728190215,1.6507560562819168,1.3821138211382114,-0.025,0
JKH,N,0.0,JKH,2024-07-05,205.0,203.25,203.5,203.25,48,120123.0,24506469.0,0.0,-0.0012269938650306,0.0024630541871921,204.55,204.225,205.24,0.9948667807382058,0.9964499938792998,0.9915221204443578,47.139206615413,-0.1758500061640688,-0.042012986011968,-0.1338370201521008,0.0076377300599493,0.1026873678158625,0.1027525294052013,0.4264771212794314,-0.113022113022113,0
CCS,N,0.0,COLD STORES,2024-07-08,59.5,56.0,57.0,59.5,76,243123.0,13866921.2,-0.0172413793103448,-0.0338983050847457,-0.0894568690095847,59.2,60.385000000000005,61.374,0.9628378378378378,0.943943032209986,0.9287320363671914,27.631786813129963,-0.9111592252873352,-0.4988711000498823,-0.4122881252374527,0.0080084675761242,3.1247513834167355,2.9641147600818525,1.672167216721672,0.0087719298245614,1
JKH,N,0.0,JKH,2024-07-08,204.5,202.0,202.0,204.5,87,27067.0,5495608.5,-0.0073710073710073,-0.0098039215686274,-0.0146341463414634,204.1,204.075,205.205,0.9897109260166586,0.9898321695455102,0.9843814721863502,42.3914551157277,-0.3306772875998263,-0.0997458463295396,-0.2309314412702865,0.0074550697708868,0.0231629308556947,0.0230671799099052,0.7571801566579635,-0.0965346534653465,0
LIOC,N,0.0,LANKA IOC,2024-07-08,121.75,118.0,118.5,121.75,136,66262.0,7910880.0,-0.022680412371134,-0.0595238095238095,-0.0902111324376199,124.375,127.7875,129.13,0.9527638190954774,0.927320747334442,0.9176798575079378,27.54228894502539,-2.3618432384884187,-1.1025129013376374,-1.2593303371507814,0.0115246119628023,0.5744240761899477,0.535190412928026,1.2921615201900238,-0.0379746835443038,0
LLUB,N,0.0,CHEVRON,2024-07-08,127.75,125.0,125.0,127.75,87,46873.0,5875686.75,-0.0196078431372549,-0.0215264187866928,-0.0384615384615384,127.5,127.1625,122.575,0.9803921568627452,0.982994200334218,1.0197838058331634,47.14139192204222,1.2479202120962896,1.7543011792910703,-0.506380967194781,0.0083555862219787,0.8202072697525274,0.8043113716429348,1.1175337186897882,-0.012,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-08,104.0,103.0,103.0,103.75,126,160240.0,16517147.0,-0.0048309178743961,-0.0119904076738609,-0.0462962962962962,104.625,106.1625,109.46,0.984468339307049,0.9702107618038384,0.9409830074913212,33.714711940654965,-1.4534287242525608,-1.192515692910395,-0.2609130313421657,0.0059616462225323,0.0903825014648942,0.0851476886713024,0.900965319985699,-0.9805825242718448,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-08,20.5,20.0,20.0,20.5,5,20887.0,417790.0,0.0,-0.0147783251231526,-0.024390243902439,20.19,20.285,20.718000000000004,0.9905894006934128,0.9859502095144196,0.9653441451877592,43.9352457630038,-0.1567444909024828,-0.152539053468416,-0.0042054374340668,0.0153011129747877,0.2984641677240874,0.2918403708822468,0.2183406113537118,-0.025,0
LLUB,N,0.0,CHEVRON,2024-07-09,126.0,122.0,125.0,126.0,64,42818.0,5355176.0,0.0,-0.0310077519379845,-0.0234375,127.35,127.0125,122.79,0.9815469179426776,0.9841551028442084,1.0179982083231534,47.14139192166314,0.9890556518203936,1.6012520737969351,-0.6121964219765417,0.0077365704120437,0.8932550047147375,0.8777496152478029,0.8755129958960329,-0.008,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-09,20.4,19.9,20.0,19.9,10,4218.0,84359.4,0.0,-0.0430622009569376,-0.0147783251231526,20.19,20.27,20.684,0.9905894006934128,0.986679822397632,0.9669309611293752,43.93524576156601,-0.1613636014950614,-0.1543039630737451,-0.0070596384213162,0.0151662948184995,0.0605925659903034,0.0592396763096065,0.4444444444444444,-0.05,0
LIOC,N,0.0,LANKA IOC,2024-07-09,120.75,118.0,118.5,118.25,49,45321.0,5380350.0,0.0,-0.0385395537525354,-0.0919540229885057,123.25,127.1875,128.98,0.9614604462474644,0.9316953316953316,0.918747092572492,27.54228894487173,-2.635752416787895,-1.4091608044276889,-1.226591612360206,0.0114748861689737,0.4418371127186226,0.4109089731918143,0.487319741422178,-0.0379746835443038,0
JKH,N,0.0,JKH,2024-07-09,203.5,199.75,200.0,201.5,207,450683.0,90144361.25,-0.0099009900990099,-0.024390243902439,-0.0291262135922329,203.5,203.775,205.105,0.9828009828009828,0.981474665685192,0.9751103093537457,37.03538779227812,-0.6077564706323813,-0.201347971190108,-0.4064084994422732,0.0076029509078254,0.3810837824469842,0.3740224068595876,1.6974169741697416,-0.08875,0
CCS,N,0.0,COLD STORES,2024-07-09,59.5,55.6,56.0,59.5,127,600749.0,33645457.4,-0.0175438596491228,-0.0508474576271186,-0.0982286634460547,58.75,60.08,61.41,0.9531914893617022,0.9320905459387484,0.9119035987624166,24.234222840133956,-1.1034311425322656,-0.619783108546359,-0.4836480339859066,0.0084891116326238,5.706356982498102,5.42559034937974,2.568250758341759,0.0089285714285714,1
COMB,N,0.0,COMMERCIAL BANK,2024-07-09,103.0,101.5,101.75,103.0,182,201507.0,20530994.25,-0.012135922330097,-0.0216346153846154,-0.064367816091954,104.2,105.8125,109.375,0.9764875239923224,0.9616066154754872,0.9302857142857144,29.938712042847342,-1.582387949500216,-1.2704901442283594,-0.3118978052718566,0.0059224944512491,0.1133921939361199,0.105629543160293,1.265206812652068,-0.9665847665847666,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-10,102.0,101.0,101.25,102.0,169,61307.0,6223629.0,-0.0049140049140049,-0.0264423076923077,-0.0689655172413793,103.625,105.4375,109.28,0.97708082026538,0.9602845287492592,0.9265190336749634,28.560781635444272,-1.70527750831819,-1.3574476170463257,-0.3478298912718642,0.005879971179067,0.0351959096114938,0.032666741900093,1.1744266851980545,-0.9832098765432098,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-10,20.4,20.0,20.4,20.0,3,10951.0,219420.4,0.02,0.0149253731343281,0.0099009900990099,20.21,20.28,20.67,1.0094012864918356,1.0059171597633134,0.9869375907111756,50.86221015078503,-0.1312348294351686,-0.1496901363460298,0.0184553069108612,0.0158057420129903,0.175072440598709,0.171640989533298,0.144578313253012,-0.0735294117647058,0
CCS,N,0.0,COLD STORES,2024-07-10,58.0,56.0,56.9,56.0,52,44609.0,2510906.8,0.0160714285714285,-0.0436974789915967,-0.0925039872408294,58.38,59.79,61.462,0.974648852346694,0.951664157885934,0.9257752757801568,32.302129644984134,-1.1697019478662511,-0.7297668764103374,-0.4399350714559137,0.0091702626611568,0.4307045861266759,0.4127934546171437,1.034825870646766,-0.0140597539543057,0
LLUB,N,0.0,CHEVRON,2024-07-10,125.0,122.0,122.5,125.0,86,74541.0,9225955.5,-0.02,-0.0466926070038909,-0.0466926070038909,126.925,126.7125,122.96,0.9651368918652748,0.9667554503304724,0.9962589459986988,38.75181967217608,0.5755400487344815,1.3961096687844448,-0.8205696200499633,0.0086999764905847,1.5981861452370232,1.5586916999995215,1.2241992882562278,0.0142857142857142,1
LIOC,N,0.0,LANKA IOC,2024-07-10,120.75,118.75,119.0,118.75,47,42448.0,5064423.75,0.0042194092827003,-0.0165289256198346,-0.1102803738317756,122.3,126.45,128.85,0.9730171708912512,0.941083432186635,0.9235545207605744,29.65564588589309,-2.780430520392485,-1.6834147476206485,-1.097015772771837,0.0094074954965943,0.4490668596316949,0.4219205044147445,0.4992033988316516,-0.042016806722689,0
JKH,N,0.0,JKH,2024-07-10,200.5,198.25,199.0,200.0,148,152327.0,30406347.75,-0.005,-0.0221130221130221,-0.0245098039215686,202.8,203.525,204.985,0.9812623274161736,0.9777668591082176,0.970802741664024,34.67624385487345,-0.8976873807503978,-0.3406158531021659,-0.5570715276482319,0.0074040364071079,0.1404950803617619,0.1376728440133957,1.284722222222222,-0.0904522613065326,0
LLUB,N,0.0,CHEVRON,2024-07-11,124.0,120.0,122.0,122.25,98,69365.0,8489432.25,-0.0040816326530612,-0.0412573673870334,-0.0412573673870334,126.3,126.45,123.09,0.9659540775930324,0.9648082245947014,0.9911446908765944,37.32125233717081,0.2051156867870105,1.157910872384958,-0.9527951855979476,0.0085381466846313,1.47840524480592,1.4290672077369218,1.4337966349670814,0.0122950819672131,1
CONN,N,0.0,HAYLEYS LEISURE,2024-07-11,20.4,19.9,20.0,20.4,6,6077.0,121511.3,-0.0196078431372548,0.0,-0.024390243902439,20.2,20.255000000000003,20.64,0.99009900990099,0.9874105159219944,0.9689922480620154,44.889365944519525,-0.1380429444374193,-0.1473606979643077,0.0093177535268884,0.0160481311826316,0.1047780298902735,0.1026264843952192,0.3133159268929504,-0.0699999999999999,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-11,102.0,101.0,101.25,102.0,128,82133.0,8317078.5,0.0,-0.0217391304347825,-0.0689655172413793,103.15,105.0625,109.105,0.981580222976248,0.9637120761451516,0.9280051326703632,28.56078163516115,-1.7821251397759283,-1.4423831215922462,-0.3397420181836821,0.005879971179067,0.0475197992172334,0.0440050566401564,0.921194674343289,-0.1170370370370369,0
JKH,N,0.0,JKH,2024-07-11,200.0,194.0,194.5,200.0,320,667681.0,131640007.0,-0.0226130653266332,-0.0442260442260442,-0.0465686274509803,201.875,203.05,204.68,0.963467492260062,0.9578921447919232,0.9502638264608168,26.496736796578816,-1.4735855310622412,-0.567209788694181,-0.9063757423680602,0.0088032548175305,0.67620959204827,0.6553222456817684,2.6789451653411467,-0.0745501285347043,0
LIOC,N,0.0,LANKA IOC,2024-07-11,121.25,119.0,119.25,121.25,37,28115.0,3376983.0,0.0021008403361344,-0.0041753653444676,-0.1033834586466165,121.375,125.7625,128.695,0.9824922760041196,0.9482158831130106,0.9266094253856016,30.74333432019749,-2.842153473126629,-1.9151624927218447,-0.9269909804047844,0.0095715408886586,0.3581337049482703,0.343035494495297,0.4399524375743163,-0.0524109014675052,0
CCS,N,0.0,COLD STORES,2024-07-11,58.6,56.6,56.6,58.0,22,11038.0,631842.7,-0.0052724077328646,-0.0324786324786324,-0.0870967741935483,58.04,59.52,61.472,0.9751895244658856,0.950940860215054,0.9207444039562728,31.112831460876578,-1.2322252062006598,-0.830258542368402,-0.4019666638322577,0.0090489367797619,0.1209549722706507,0.1188758550099081,0.4621848739495798,-0.0441696113074204,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-12,20.0,19.9,19.9,19.9,7,17046.0,339715.4,-0.0050000000000001,-0.0050000000000001,-0.0478468899521531,20.16,20.205,20.616,0.9871031746031744,0.9849047265528332,0.9652696934419868,43.51362729336731,-0.1497810066820619,-0.1478447597078586,-0.0019362469742033,0.0153092164375174,0.3933790652458619,0.3861676011453506,0.4516129032258064,-0.065326633165829,0
CCS,N,0.0,COLD STORES,2024-07-12,57.5,56.1,56.8,56.1,67,94504.0,5311738.7,0.0035335689045936,-0.0206896551724138,-0.0838709677419354,57.73,59.25999999999999,61.448,0.9838905248570934,0.958488018899764,0.924358807446947,32.886859921795164,-1.2512137965629435,-0.9144495932073105,-0.336764203355633,0.009175180118491,0.995266103935084,0.9628192439908724,1.3549039433771486,-0.056338028169014,0
LIOC,N,0.0,LANKA IOC,2024-07-12,120.75,119.5,119.5,120.75,24,21732.0,2603420.25,0.0020964360587001,-0.0144329896907215,-0.0946969696969697,120.6,125.1375,128.47,0.9908789386401328,0.954949555488962,0.9301782517319218,31.877690164185807,-2.838179678566476,-2.099765929890771,-0.738413748675705,0.0097000106857753,0.2843990773911763,0.2724755089337556,0.293398533007335,-0.0774058577405857,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-12,104.0,101.5,103.5,101.5,160,255769.0,26364877.25,0.0222222222222221,0.0,-0.0526315789473684,103.0,104.775,108.885,1.0048543689320388,0.987831066571224,0.9505441520870644,42.397096233321086,-1.6425371001513582,-1.482413917304069,-0.1601231828472893,0.0080759626818016,0.151224424794186,0.1425889609814424,1.1251758087201127,-0.1333333333333333,0
LLUB,N,0.0,CHEVRON,2024-07-12,123.25,121.75,123.0,121.75,46,14359.0,1756437.5,0.0081967213114753,-0.0352941176470588,-0.029585798816568,125.75,126.2625,123.235,0.978131212723658,0.974160974160974,0.9980930742078143,41.93786938661788,-0.0076682513403483,0.9247950476398968,-0.9324632989802452,0.0088248634295516,0.3162747464780046,0.3057455193626778,0.6870799103808812,-0.024390243902439,0
JKH,N,0.0,JKH,2024-07-12,196.0,194.0,194.5,194.0,172,565544.0,109922470.0,0.0,-0.0442260442260442,-0.041871921182266,200.95,202.625,204.405,0.9679024632993284,0.9599012954966072,0.9515422812553508,26.496736796429232,-1.9079947880750865,-0.8353667885703622,-1.0726279995047243,0.0087965480639891,0.5731114495465298,0.5482802390105359,1.3932766302146615,-0.0874035989717223,0
LIOC,N,0.0,LANKA IOC,2024-07-15,120.75,119.5,120.0,119.5,25,26013.0,3118498.0,0.0041841004184099,0.0126582278481013,-0.0769230769230768,120.0,124.6375,128.235,1.0,0.9627920970815363,0.9357819628026668,34.19900926831619,-2.762836338913175,-2.232380011695252,-0.530456327217923,0.0095892019186643,0.3434061672647969,0.3298892047856412,0.3164556962025316,-0.1,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-15,105.0,103.5,104.5,103.5,563,550463.0,57437600.75,0.0096618357487923,0.0145631067961164,-0.0434782608695651,103.025,104.5375,108.65,1.014316913370541,0.9996412770536888,0.961803957662218,47.28394399513126,-1.4346828001588676,-1.4728676938750287,0.038184893716161,0.0085207439286352,0.3664496368992256,0.3503539381700906,3.4508121360711,-0.1473684210526316,0
CCS,N,0.0,COLD STORES,2024-07-15,58.4,56.6,56.9,56.7,20,6980.0,398245.5,0.0017605633802817,-0.0017543859649122,-0.0717781402936378,57.52,59.04,61.336000000000006,0.9892211404728788,0.9637533875338752,0.9276770575192382,33.80477728271532,-1.2438548426124498,-0.9803306430883384,-0.2635241995241115,0.0091180371901876,0.0744737093402088,0.0732096162013966,0.4136504653567735,-0.0773286467486818,0
JKH,N,0.0,JKH,2024-07-15,195.0,193.75,194.25,194.25,297,4015856.0,779102912.25,-0.0012853470437017,-0.0383663366336634,-0.0431034482758621,199.975,202.1875,204.12,0.9713714214276784,0.960741885625966,0.9516460905349794,26.100063010928764,-2.246543410656926,-1.117602112987675,-1.1289412976692512,0.0087850884099475,3.4315507542504564,3.3023269638532526,2.2280570142535634,-0.1016731016731016,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-15,20.4,20.0,20.4,20.0,17,51900.0,1058620.0,0.0251256281407035,0.02,-0.0048780487804879,20.17,20.2,20.602000000000004,1.0114030738720872,1.00990099009901,0.9901951266867292,51.51484272149621,-0.1173845482505733,-0.1417527174164015,0.0243681691658282,0.0159389822477129,1.3135083834229675,1.320635553021814,1.1564625850340136,-0.0882352941176469,0
LLUB,N,0.0,CHEVRON,2024-07-15,125.0,123.0,124.25,123.0,68,14601.0,1817132.75,0.0101626016260163,-0.006,-0.019723865877712,125.4,126.1375,123.4,0.990829346092504,0.9850361708453076,1.0068881685575364,47.17548645602963,-0.0745768267809694,0.7249206727557237,-0.7994974995366931,0.0091982336870826,0.3690760712268032,0.3633310665956986,1.0233258088788562,-0.0342052313883299,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-16,19.9,19.8,19.9,19.8,3,468.0,9303.2,-0.0245098039215686,-0.0050000000000001,-0.0292682926829268,20.07,20.17,20.58,0.9915296462381664,0.9866137828458104,0.966958211856171,44.69661374811523,-0.1305510318355836,-0.139512380300238,0.0089613484646544,0.0168454489749021,0.0126590153558184,0.0124133058704908,0.2105263157894736,-0.0904522613065325,0
CCS,N,0.0,COLD STORES,2024-07-16,58.3,57.0,57.1,58.3,32,7296.0,417058.7,0.0035149384885764,0.019642857142857,-0.0654664484451718,57.33,58.84,61.238,0.9959881388452818,0.9704282800815772,0.9324275776478658,35.69898894343805,-1.207959880484708,-1.0258564905676124,-0.1821033899170956,0.0092591301564742,0.0796630480178412,0.0785836489373128,0.6743940990516333,-0.0770577933450087,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-16,102.75,100.5,100.75,101.0,214,129699.0,13104525.25,-0.0358851674641148,-0.0098280098280097,-0.0671296296296296,102.7,104.175,108.365,0.981012658227848,0.9671226301895848,0.929728233285655,35.21792202545639,-1.554629627228465,-1.489220080545716,-0.0654095466827489,0.0112380021795404,0.0863684640934992,0.0799816648345071,1.2662721893491125,-0.1166253101736972,0
LIOC,N,0.0,LANKA IOC,2024-07-16,121.0,119.5,119.5,120.75,32,12826.0,1541208.0,-0.0041666666666666,0.0084388185654007,-0.0895238095238095,119.625,124.05,127.97,0.9989550679205852,0.9633212414349052,0.9338126123310152,32.98843382186156,-2.7122073823311013,-2.328345485822422,-0.3838618965086793,0.0090426728205336,0.1687066633607561,0.1625349726328862,0.4048070841239722,-0.1213389121338912,0
LLUB,N,0.0,CHEVRON,2024-07-16,125.0,123.0,123.25,123.5,64,19197.0,2374824.75,-0.0080482897384306,-0.014,-0.025691699604743,124.825,125.975,123.545,0.9873823352693772,0.9783687239531652,0.9976122060787568,43.77354260787365,-0.2059202767497652,0.538752482854626,-0.7446727596043912,0.009332947603629,0.476047002109069,0.4660670564259324,0.9474463360473724,-0.050709939148073,0
JKH,N,0.0,JKH,2024-07-16,198.0,194.25,195.5,194.25,82,159909.0,31328394.5,0.0064350064350064,-0.0224999999999999,-0.0463414634146341,199.025,201.7125,203.84,0.9822886572038688,0.9692012145999876,0.959085557299843,31.612839307110026,-2.3864713239543107,-1.3713759551810023,-1.0150953687733084,0.0085696765462238,0.144922420343715,0.1409334041681219,0.6130841121495327,-0.1138107416879795,0
LIOC,N,0.0,LANKA IOC,2024-07-17,120.0,118.75,119.5,119.75,72,39813.0,4753109.5,0.0,0.0042016806722688,-0.0842911877394636,119.475,123.5,127.72,1.0002092487968195,0.9676113360323888,0.9356404635139368,32.98843382161006,-2.6416324746690094,-2.39100288359174,-0.2506295910772698,0.0090970299730125,0.5173018653167504,0.4960046845639671,0.9079445145018916,-0.1171548117154811,0
CCS,N,0.0,COLD STORES,2024-07-17,57.9,56.7,56.7,57.9,44,13671.0,777547.3,-0.0070052539404553,-0.0035149384885764,-0.0780487804878048,57.05,58.6,61.104,0.9938650306748468,0.9675767918088738,0.9279261586802828,33.62647311346146,-1.1979799542537537,-1.060281183304841,-0.1376987709489128,0.0089895733170156,0.1486962565437338,0.1459959676808286,0.9034907597535934,-0.0793650793650793,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-17,101.0,99.0,99.9,101.0,168,59910.0,5972516.05,-0.0084367245657567,-0.0133333333333333,-0.0641686182669788,102.29,103.8325,108.06300000000002,0.9766350571903412,0.9621265018178315,0.92446073124011,33.152812292349054,-1.6986947524000726,-1.5311150149165875,-0.1675797374834851,0.0111394796494422,0.039912650521441,0.036473234834588,0.973630831643002,-0.085085085085085,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-17,19.9,19.9,19.9,19.9,1,21.0,417.9,0.0,-0.0245098039215686,-0.019704433497537,20.05,20.15,20.556,0.9925187032418952,0.9875930521091812,0.9680871764934812,44.69661374684106,-0.1393788918314129,-0.1394856826064729,0.00010679077506,0.0167300460422071,0.0005779861586076,0.0005674039235906,0.0732600732600732,-0.0804020100502511,0
LLUB,N,0.0,CHEVRON,2024-07-17,123.25,122.25,122.5,123.25,68,17275.0,2123308.25,-0.0060851926977687,0.0,-0.02,124.225,125.85,123.68,0.9861139062185552,0.9733810091378626,0.9904592496765848,41.36429032981051,-0.3663070791270257,0.3577405704582956,-0.7240476495853214,0.0090735804429165,0.4311372164383699,0.4194663163811558,1.0134128166915053,-0.0448979591836734,0
JKH,N,0.0,JKH,2024-07-17,198.0,194.0,194.25,197.25,164,3080894.0,597737301.25,-0.0063938618925831,-0.0238693467336683,-0.0477941176470588,198.1,201.225,203.54,0.980565371024735,0.9653373089824824,0.954357865775769,29.26203984737974,-2.5686203007661845,-1.6108248242980387,-0.9577954764681458,0.0086000022738959,2.790002608529379,2.7055831303503983,1.2041116005873715,-0.1145431145431145,0
LIOC,N,0.0,LANKA IOC,2024-07-18,122.75,120.25,120.5,121.0,92,83746.0,10141346.5,0.0083682008368199,0.0104821802935011,-0.0766283524904214,119.55,123.0,127.49,1.0079464659138435,0.9796747967479674,0.9451721703663032,38.07304149951954,-2.476462590037244,-2.4080948248808403,-0.0683677651564034,0.0094916897470327,1.0590852354569589,1.0328460005824671,1.15,-0.1203319502074688,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-18,100.0,99.0,99.4,99.7,106,159738.0,15884718.7,-0.005005005005005,-0.0182716049382715,-0.064470588235294,101.88,103.48999999999998,107.751,0.9756576364350216,0.9604792733597451,0.9224972390047425,31.96541642105285,-1.8320939843447803,-1.591310808802226,-0.2407831755425542,0.0111418849596546,0.1063799995904312,0.097002450057198,0.6125397284021958,-0.0835010060362174,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-18,19.8,19.7,19.8,19.8,5,510.0,10093.0,-0.0050251256281406,-0.01,-0.0149253731343284,20.03,20.135,20.53,0.9885172241637544,0.9833623044449964,0.9644422795908426,43.36529849782673,-0.1526841508955918,-0.1421253762642967,-0.010558774631295,0.0166280180676898,0.0146631781719904,0.0143124445500014,0.3846153846153846,-0.0656565656565656,0
LLUB,N,0.0,CHEVRON,2024-07-18,123.0,122.0,122.0,122.25,42,7590.0,928646.75,-0.0040816326530612,0.0,-0.0298210735586481,123.7,125.6625,123.815,0.9862570735650767,0.9708544713020988,0.9853410329927716,39.79190585384501,-0.5276778550166057,0.1806568853633154,-0.7083347403799211,0.0089450952971746,0.189746916612605,0.1838089253762049,0.6268656716417911,-0.0286885245901639,0
CCS,N,0.0,COLD STORES,2024-07-18,57.0,56.5,56.5,57.0,27,12034.0,680165.2,-0.0035273368606701,-0.0017667844522968,-0.0737704918032786,56.85,58.375,60.924,0.9938434476693052,0.9678800856531048,0.9273849386120412,32.607155468738625,-1.1924631464744735,-1.0867175759387673,-0.1057455705357062,0.008937483932894,0.1312725771324566,0.1281682087092596,0.5521472392638037,-0.0814159292035398,0
JKH,N,0.0,JKH,2024-07-18,197.0,193.75,194.0,196.0,175,3063938.0,594417289.25,-0.0012870012870013,-0.0025706940874036,-0.044334975369458,197.15,200.775,203.31,0.9840223180319554,0.9662557589341302,0.9542078599183512,28.800753492948417,-2.7020006068066493,-1.829059980799761,-0.8729406260068884,0.0085828558994846,2.466468848749552,2.4011489176313185,1.255380200860832,-0.1275773195876288,0
LLUB,N,0.0,CHEVRON,2024-07-19,122.0,121.5,121.75,122.0,29,5147.0,626570.75,-0.0020491803278688,-0.0101626016260162,-0.039447731755424,123.125,125.4125,123.94,0.9888324873096448,0.9707963719724908,0.98233015975472,38.99375872151543,-0.6680375471806315,0.010917998854526,-0.6789555460351575,0.0086655575911317,0.1329474319086751,0.1281706977096705,0.440060698027314,-0.0451745379876796,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-19,99.9,99.0,99.4,99.0,96,29053.0,2884965.5,0.0,-0.0396135265700482,-0.05781990521327,101.47,103.185,107.484,0.9795998817384448,0.9633183117701218,0.9247888057757436,31.96541642080628,-1.91573048818357,-1.656194744678495,-0.2595357435050749,0.0111272465037292,0.0196399938361799,0.0178753846835175,0.5568445475638051,-0.0653923541247484,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-19,20.1,19.0,20.1,19.9,19,10201.0,199381.3,0.0151515151515151,0.0100502512562814,0.0,20.04,20.135,20.508,1.002994011976048,0.9982617333002236,0.9801053247513168,48.33686213165026,-0.1374368849100271,-0.1411876779934428,0.0037507930834156,0.0169987620128378,0.3368595548936437,0.3244696161442712,1.4339622641509433,-0.1044776119402985,0
LIOC,N,0.0,LANKA IOC,2024-07-19,122.0,119.5,119.5,120.5,61,36351.0,4357304.25,-0.0082987551867219,0.0,-0.0842911877394636,119.375,122.45,127.28,1.0010471204188482,0.9759085340955492,0.938874921433061,35.19698246703298,-2.3986062691429737,-2.406197113733267,0.0075908445902932,0.0094920012975117,0.4605496543755447,0.4454795990162019,0.7629768605378361,-0.1213389121338912,0
CCS,N,0.0,COLD STORES,2024-07-19,56.8,56.0,56.0,56.5,32,11281.0,632446.0,-0.0088495575221239,-0.0140845070422535,-0.081967213114754,56.65,58.125,60.724,0.9885260370697264,0.9634408602150538,0.9222053883143404,30.14681950118046,-1.214437577456806,-1.112261576242375,-0.102176001214431,0.00895920300304,0.1230561470259704,0.1192335139748048,0.6632124352331606,-0.075,0
JKH,N,0.0,JKH,2024-07-19,196.0,193.75,194.0,194.25,54,464461.0,90117409.0,0.0,-0.0025706940874036,-0.0396039603960396,196.2,200.375,203.13,0.9887869520897044,0.9681846537741734,0.9550534140698076,28.80075349275286,-2.7757088168747543,-2.0183897480147595,-0.7573190688599949,0.0085720842501597,0.454185218398559,0.4438755253242347,0.4179566563467493,-0.1365979381443298,0
JKH,N,0.0,JKH,2024-07-22,194.75,191.0,191.25,193.75,171,413603.0,79534549.25,-0.0141752577319587,-0.0154440154440154,-0.0738498789346246,195.125,199.6125,202.925,0.980140935297886,0.958106331016344,0.9424664284834298,23.9784996523464,-3.0211986245705305,-2.218951523325914,-0.8022471012446166,0.0068431521810445,0.4168036351140407,0.4047410447701997,1.3153846153846154,-0.126797385620915,0
LLUB,N,0.0,CHEVRON,2024-07-22,121.5,118.25,118.75,121.5,124,82420.0,9855057.5,-0.0246406570841889,-0.0442655935613681,-0.0649606299212598,122.5,125.0,124.0,0.9693877551020408,0.95,0.9576612903225806,30.966808131009643,-1.0097092427828471,-0.1932074494729486,-0.8165017933098986,0.0099723567382898,2.1063096009332978,2.00683786047672,1.798404641044235,-0.0231578947368421,0
LIOC,N,0.0,LANKA IOC,2024-07-22,120.0,117.75,118.0,120.0,96,105367.0,12450903.0,-0.0125523012552301,-0.0166666666666667,-0.0923076923076923,119.325,121.85,127.02,0.9888958726168028,0.9684037751333608,0.9289875610140136,31.369102904566915,-2.4299313024122284,-2.41094395146906,-0.0189873509431688,0.0096656431328626,1.2629352063550092,1.2083702834092456,1.172161172161172,-0.1186440677966101,0
COMB,N,0.0,COMMERCIAL BANK,2024-07-22,99.3,95.0,95.2,99.1,246,169529.0,16294459.0,-0.0422535211267606,-0.0889952153110047,-0.0997635933806145,100.69,102.6575,107.108,0.9454762141225544,0.927355526873341,0.8888224969189976,23.69707282448465,-2.294468712123532,-1.7838495381675026,-0.5106191739560293,0.0140910506836458,0.115640293605159,0.101902350966431,1.3743016759776536,-0.0126050420168067,0
CONN,N,0.0,HAYLEYS LEISURE,2024-07-22,19.5,19.5,19.5,19.5,1,500.0,9750.0,-0.0298507462686568,-0.0441176470588234,-0.0441176470588234,19.99,20.09,20.468,0.9754877438719358,0.970632155301145,0.9527066640609732,40.65094478845256,-0.171788036802706,-0.1473077497552954,-0.0244802870474105,0.0178747018355338,0.0170595480584528,0.0163975048480274,0.0793650793650793,-0.0769230769230769,0
