COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
LLUB,N,0.0,CHEVRON,2021-03-26,91.0,89.4,89.9,89.9,145,534140.0,47221326.3
LLUB,N,0.0,CHEVRON,2021-03-29,90.0,89.0,89.5,89.5,138,59459.0,5315560.5
LLUB,N,0.0,CHEVRON,2021-03-30,91.5,89.5,89.8,89.8,112,65893.0,5923963.5
LLUB,N,0.0,CHEVRON,2021-03-31,90.0,89.9,90.0,90.0,57,40389.0,3634421.0
LLUB,N,0.0,CHEVRON,2022-01-03,114.0,112.75,113.0,114.0,179,86575.0,9806033.75
LLUB,N,0.0,CHEVRON,2022-01-04,114.0,113.0,113.25,113.0,168,123123.0,13989091.0
LLUB,N,0.0,CHEVRON,2022-01-05,120.0,114.5,116.75,114.5,386,333817.0,39025980.75
LLUB,N,0.0,CHEVRON,2022-01-06,120.0,115.0,119.0,119.0,385,291234.0,34362249.5
LLUB,N,0.0,CHEVRON,2022-01-07,120.0,118.0,119.25,120.0,258,167417.0,19983757.75
LLUB,N,0.0,CHEVRON,2022-01-10,120.0,116.75,117.25,120.0,318,226384.0,26819688.25
LLUB,N,0.0,CHEVRON,2022-01-11,118.0,116.0,117.5,117.0,194,92418.0,10812949.75
LLUB,N,0.0,CHEVRON,2022-01-12,119.0,117.0,118.75,117.75,153,113439.0,13379334.25
LLUB,N,0.0,CHEVRON,2022-01-13,119.0,116.5,117.0,119.0,162,48939.0,5733915.25
LLUB,N,0.0,CHEVRON,2022-01-18,129.0,119.0,125.75,120.0,1459,2119771.0,263900716.5
LLUB,N,0.0,CHEVRON,2022-01-19,137.0,128.0,134.0,129.0,1460,1721224.0,227912500.75
LLUB,N,0.0,CHEVRON,2022-01-20,136.5,130.0,131.5,136.0,696,463661.0,61861063.25
LLUB,N,0.0,CHEVRON,2022-01-21,132.0,128.5,129.5,132.0,445,268514.0,34814327.75
LLUB,N,0.0,CHEVRON,2022-01-24,130.5,126.75,129.0,130.0,298,290832.0,37421661.5
LLUB,N,0.0,CHEVRON,2022-01-25,129.0,125.0,126.0,129.0,350,203165.0,25797587.75
LLUB,N,0.0,CHEVRON,2022-01-26,127.0,122.25,123.0,125.0,329,226474.0,27959479.25
LLUB,N,0.0,CHEVRON,2022-01-27,125.0,120.0,121.75,122.25,565,896181.0,109363243.25
LLUB,N,0.0,CHEVRON,2022-01-28,125.0,118.0,123.75,122.0,615,518344.0,63488913.0
LLUB,N,0.0,CHEVRON,2022-01-31,128.75,126.0,127.75,127.5,501,364586.0,46337432.25
LLUB,N,0.0,CHEVRON,2022-02-01,128.0,123.0,123.5,128.0,480,227726.0,28347102.5
LLUB,N,0.0,CHEVRON,2022-02-02,125.0,120.5,121.25,125.0,509,850000.0,103742669.75
LLUB,N,0.0,CHEVRON,2022-02-03,124.0,120.0,123.25,121.0,303,136251.0,16701037.0
LLUB,N,0.0,CHEVRON,2022-02-07,124.75,121.5,122.75,124.0,174,64086.0,7862471.0
LLUB,N,0.0,CHEVRON,2022-02-08,122.5,119.0,120.75,122.5,361,204661.0,24554044.5
LLUB,N,0.0,CHEVRON,2022-02-09,122.0,115.0,116.25,122.0,418,254597.0,30262680.25
LLUB,N,0.0,CHEVRON,2022-02-10,121.0,115.0,119.5,116.0,261,95526.0,11257792.5
LLUB,N,0.0,CHEVRON,2022-02-11,122.75,120.0,122.5,120.0,180,54554.0,6641944.0
LLUB,N,0.0,CHEVRON,2022-02-14,125.0,123.0,123.75,123.0,169,53491.0,6632134.5
LLUB,N,0.0,CHEVRON,2022-02-15,124.0,120.75,122.25,124.0,163,41500.0,5077952.25
LLUB,N,0.0,CHEVRON,2022-02-17,123.5,120.25,123.0,123.0,213,114594.0,14034403.75
LLUB,N,0.0,CHEVRON,2022-02-18,123.5,119.75,120.0,123.5,374,253735.0,30613361.5
LLUB,N,0.0,CHEVRON,2022-02-21,121.0,115.5,117.0,120.0,384,101477.0,12008997.5
LLUB,N,0.0,CHEVRON,2022-02-22,119.0,115.0,117.75,117.0,284,131723.0,15370405.0
LLUB,N,0.0,CHEVRON,2022-02-23,119.0,107.0,114.75,117.5,541,240449.0,27044998.25
LLUB,N,0.0,CHEVRON,2022-02-24,115.0,108.25,109.25,115.0,436,165762.0,18386851.25
LLUB,N,0.0,CHEVRON,2022-02-25,114.5,107.0,114.0,109.0,372,152555.0,16895555.0
