COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
COMB,N,0.0,COMMERCIAL BANK,2024-02-29,90.4,89.9,90.0,90.4,67,2177216.0,195950058.2
COMB,N,0.0,COMMERCIAL BANK,2024-03-01,90.0,88.5,88.7,90.0,61,10046.0,894355.4
COMB,N,0.0,COMMERCIAL BANK,2024-03-04,89.0,88.0,88.4,89.0,86,11904.0,1049300.5
COMB,N,0.0,COMMERCIAL BANK,2024-03-05,91.4,88.0,90.0,88.6,117,70816.0,6369516.0
COMB,N,0.0,COMMERCIAL BANK,2024-03-06,92.0,90.1,90.9,90.1,49,59923.0,5445750.2
COMB,N,0.0,COMMERCIAL BANK,2024-03-07,92.5,91.0,91.9,92.5,79,101852.0,9311700.5
COMB,N,0.0,COMMERCIAL BANK,2024-03-11,94.8,92.0,94.0,92.0,127,298408.0,28022758.8
COMB,N,0.0,COMMERCIAL BANK,2024-03-12,94.5,92.6,94.0,94.5,92,177506.0,16690650.6
COMB,N,0.0,COMMERCIAL BANK,2024-03-13,94.3,93.0,94.0,94.0,92,170986.0,16070892.4
COMB,N,0.0,COMMERCIAL BANK,2024-03-14,94.9,94.0,94.6,94.0,92,39038.0,3689106.9
COMB,N,0.0,COMMERCIAL BANK,2024-03-15,95.0,94.5,94.7,94.9,86,64873.0,6144858.9
COMB,N,0.0,COMMERCIAL BANK,2024-03-18,95.5,94.5,95.1,94.9,92,182811.0,17369605.0
COMB,N,0.0,COMMERCIAL BANK,2024-03-19,95.3,94.0,94.1,95.3,104,171273.0,16221299.7
COMB,N,0.0,COMMERCIAL BANK,2024-03-20,94.8,94.0,94.4,94.8,54,41694.0,3933175.1
COMB,N,0.0,COMMERCIAL BANK,2024-03-21,94.3,93.5,93.8,94.2,55,115555.0,10851441.4
COMB,N,0.0,COMMERCIAL BANK,2024-03-22,95.0,93.4,95.0,93.8,89,281407.0,26624154.9
COMB,N,0.0,COMMERCIAL BANK,2024-03-25,95.0,94.5,94.7,95.0,51,11056.0,1047169.8
COMB,N,0.0,COMMERCIAL BANK,2024-03-26,96.2,94.0,95.6,94.0,132,345751.0,32870362.2
COMB,N,0.0,COMMERCIAL BANK,2024-03-27,97.0,95.7,96.2,96.2,116,217019.0,20838180.8
COMB,N,0.0,COMMERCIAL BANK,2024-03-28,98.6,96.2,97.7,96.2,336,1656095.0,163180011.1
