COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
JKH,N,0.0,JKH,2025-05-14,20.6,20.2,20.4,20.4,425,28588952.0,582306732.4
JKH,N,0.0,JKH,2025-05-15,20.7,20.3,20.6,20.6,463,23025368.0,470115940.1
JKH,N,0.0,JKH,2025-05-16,21.2,20.6,21.0,21.0,630,15484655.0,323872918.6
JKH,N,0.0,JKH,2025-05-19,21.5,21.1,21.2,21.2,648,5323828.0,113053884.0
JKH,N,0.0,JKH,2025-05-20,21.4,21.0,21.1,21.1,439,5412423.0,113951345.8
JKH,N,0.0,JKH,2025-05-21,21.3,21.1,21.2,21.2,314,10842137.0,230470949.8
JKH,N,0.0,JKH,2025-05-22,21.9,21.3,21.5,21.5,728,21736487.0,467936274.1
JKH,N,0.0,JKH,2025-05-23,21.5,21.1,21.4,21.4,551,5041405.0,107180702.4
JKH,N,0.0,JKH,2025-05-26,21.5,21.0,21.1,21.1,670,2899314.0,61352020.7
JKH,N,0.0,JKH,2025-05-27,21.6,21.1,21.2,21.2,617,5790651.0,122964648.1
JKH,N,0.0,JKH,2025-05-28,21.2,20.7,20.8,20.8,1175,7945949.0,165634950.4
JKH,N,0.0,JKH,2025-05-29,21.2,20.8,21.1,21.1,429,6681105.0,141124862.9
JKH,N,0.0,JKH,2025-05-30,21.1,20.8,20.9,20.9,670,10536172.0,220855761.9
JKH,N,0.0,JKH,2025-06-02,21.2,20.9,21.1,21.1,516,10605217.0,222913397.7
JKH,N,0.0,JKH,2025-06-03,21.5,21.1,21.2,21.2,636,7432303.0,158610014.1
JKH,N,0.0,JKH,2025-06-04,21.5,21.3,21.4,21.4,502,7962613.0,170373780.4
JKH,N,0.0,JKH,2025-06-05,21.8,21.4,21.8,21.8,658,10478135.0,226367488.9
JKH,N,0.0,JKH,2025-06-06,22.0,21.7,21.9,21.9,629,9880375.0,216524841.8
JKH,N,0.0,JKH,2025-06-09,22.0,21.7,21.9,21.9,523,2814562.0,61448158.3
JKH,N,0.0,JKH,2025-06-11,22.5,21.9,22.5,22.5,784,7835679.0,174775872.2
JKH,N,0.0,JKH,2025-06-12,22.6,22.3,22.3,22.3,576,5148870.0,115632141.6
JKH,N,0.0,JKH,2025-06-13,22.3,21.6,22.0,22.0,815,8083167.0,177877943.3
JKH,N,0.0,JKH,2025-06-16,22.1,21.1,21.9,21.9,866,8547070.0,186606026.9
JKH,N,0.0,JKH,2025-06-17,22.1,21.7,21.8,21.8,660,12449217.0,273006521.9
